Page Count, Touch Count, Fault Count, Extra Faults
4096, 2135, 2135, 0
4096, 2136, 2136, 0
4096, 2137, 2137, 0
4096, 2138, 2138, 0
4096, 2139, 2139, 0
4096, 2140, 2140, 0
4096, 2141, 2141, 0
4096, 2142, 2142, 0
4096, 2143, 2143, 0
4096, 2144, 2144, 0
4096, 2145, 2145, 0
4096, 2146, 2146, 0
4096, 2147, 2147, 0
4096, 2148, 2148, 0
4096, 2149, 2149, 0
4096, 2150, 2150, 0
4096, 2151, 2151, 0
4096, 2152, 2152, 0
4096, 2153, 2153, 0
4096, 2154, 2154, 0
4096, 2155, 2155, 0
4096, 2156, 2156, 0
4096, 2157, 2157, 0
4096, 2158, 2158, 0
4096, 2159, 2159, 0
4096, 2160, 2160, 0
4096, 2161, 2161, 0
4096, 2162, 2162, 0
4096, 2163, 2163, 0
4096, 2164, 2164, 0
4096, 2165, 2165, 0
4096, 2166, 2166, 0
4096, 2167, 2167, 0
4096, 2168, 2168, 0
4096, 2169, 2169, 0
4096, 2170, 2170, 0
4096, 2171, 2171, 0
4096, 2172, 2172, 0
4096, 2173, 2173, 0
4096, 2174, 2174, 0
4096, 2175, 2175, 0
4096, 2176, 2176, 0
4096, 2177, 2177, 0
4096, 2178, 2178, 0
4096, 2179, 2179, 0
4096, 2180, 2180, 0
4096, 2181, 2181, 0
4096, 2182, 2182, 0
4096, 2183, 2183, 0
4096, 2184, 2184, 0
4096, 2185, 2185, 0
4096, 2186, 2186, 0
4096, 2187, 2187, 0
4096, 2188, 2188, 0
4096, 2189, 2189, 0
4096, 2190, 2190, 0
4096, 2191, 2191, 0
4096, 2192, 2192, 0
4096, 2193, 2193, 0
4096, 2194, 2194, 0
4096, 2195, 2195, 0
4096, 2196, 2196, 0
4096, 2197, 2197, 0
4096, 2198, 2198, 0
4096, 2199, 2199, 0
4096, 2200, 2200, 0
4096, 2201, 2201, 0
4096, 2202, 2202, 0
4096, 2203, 2203, 0
4096, 2204, 2204, 0
4096, 2205, 2205, 0
4096, 2206, 2206, 0
4096, 2207, 2207, 0
4096, 2208, 2208, 0
4096, 2209, 2209, 0
4096, 2210, 2210, 0
4096, 2211, 2211, 0
4096, 2212, 2212, 0
4096, 2213, 2213, 0
4096, 2214, 2214, 0
4096, 2215, 2215, 0
4096, 2216, 2216, 0
4096, 2217, 2217, 0
4096, 2218, 2218, 0
4096, 2219, 2219, 0
4096, 2220, 2220, 0
4096, 2221, 2221, 0
4096, 2222, 2222, 0
4096, 2223, 2223, 0
4096, 2224, 2224, 0
4096, 2225, 2225, 0
4096, 2226, 2226, 0
4096, 2227, 2227, 0
4096, 2228, 2228, 0
4096, 2229, 2229, 0
4096, 2230, 2230, 0
4096, 2231, 2231, 0
4096, 2232, 2232, 0
4096, 2233, 2233, 0
4096, 2234, 2234, 0
4096, 2235, 2235, 0
4096, 2236, 2236, 0
4096, 2237, 2237, 0
4096, 2238, 2238, 0
4096, 2239, 2239, 0
4096, 2240, 2240, 0
4096, 2241, 2241, 0
4096, 2242, 2242, 0
4096, 2243, 2243, 0
4096, 2244, 2244, 0
4096, 2245, 2245, 0
4096, 2246, 2246, 0
4096, 2247, 2247, 0
4096, 2248, 2248, 0
4096, 2249, 2249, 0
4096, 2250, 2250, 0
4096, 2251, 2251, 0
4096, 2252, 2252, 0
4096, 2253, 2253, 0
4096, 2254, 2254, 0
4096, 2255, 2255, 0
4096, 2256, 2256, 0
4096, 2257, 2257, 0
4096, 2258, 2258, 0
4096, 2259, 2259, 0
4096, 2260, 2260, 0
4096, 2261, 2261, 0
4096, 2262, 2262, 0
4096, 2263, 2263, 0
4096, 2264, 2264, 0
4096, 2265, 2265, 0
4096, 2266, 2266, 0
4096, 2267, 2267, 0
4096, 2268, 2268, 0
4096, 2269, 2269, 0
4096, 2270, 2270, 0
4096, 2271, 2271, 0
4096, 2272, 2272, 0
4096, 2273, 2273, 0
4096, 2274, 2274, 0
4096, 2275, 2275, 0
4096, 2276, 2276, 0
4096, 2277, 2277, 0
4096, 2278, 2278, 0
4096, 2279, 2279, 0
4096, 2280, 2280, 0
4096, 2281, 2281, 0
4096, 2282, 2282, 0
4096, 2283, 2283, 0
4096, 2284, 2284, 0
4096, 2285, 2285, 0
4096, 2286, 2286, 0
4096, 2287, 2287, 0
4096, 2288, 2288, 0
4096, 2289, 2289, 0
4096, 2290, 2290, 0
4096, 2291, 2291, 0
4096, 2292, 2292, 0
4096, 2293, 2293, 0
4096, 2294, 2294, 0
4096, 2295, 2295, 0
4096, 2296, 2296, 0
4096, 2297, 2297, 0
4096, 2298, 2298, 0
4096, 2299, 2299, 0
4096, 2300, 2300, 0
4096, 2301, 2301, 0
4096, 2302, 2302, 0
4096, 2303, 2303, 0
4096, 2304, 2304, 0
4096, 2305, 2305, 0
4096, 2306, 2306, 0
4096, 2307, 2307, 0
4096, 2308, 2308, 0
4096, 2309, 2309, 0
4096, 2310, 2310, 0
4096, 2311, 2311, 0
4096, 2312, 2312, 0
4096, 2313, 2313, 0
4096, 2314, 2314, 0
4096, 2315, 2315, 0
4096, 2316, 2316, 0
4096, 2317, 2317, 0
4096, 2318, 2318, 0
4096, 2319, 2319, 0
4096, 2320, 2320, 0
4096, 2321, 2321, 0
4096, 2322, 2322, 0
4096, 2323, 2323, 0
4096, 2324, 2324, 0
4096, 2325, 2325, 0
4096, 2326, 2326, 0
4096, 2327, 2327, 0
4096, 2328, 2328, 0
4096, 2329, 2329, 0
4096, 2330, 2330, 0
4096, 2331, 2331, 0
4096, 2332, 2332, 0
4096, 2333, 2333, 0
4096, 2334, 2334, 0
4096, 2335, 2335, 0
4096, 2336, 2336, 0
4096, 2337, 2337, 0
4096, 2338, 2338, 0
4096, 2339, 2339, 0
4096, 2340, 2340, 0
4096, 2341, 2341, 0
4096, 2342, 2342, 0
4096, 2343, 2343, 0
4096, 2344, 2344, 0
4096, 2345, 2345, 0
4096, 2346, 2346, 0
4096, 2347, 2347, 0
4096, 2348, 2348, 0
4096, 2349, 2349, 0
4096, 2350, 2350, 0
4096, 2351, 2351, 0
4096, 2352, 2352, 0
4096, 2353, 2353, 0
4096, 2354, 2354, 0
4096, 2355, 2355, 0
4096, 2356, 2356, 0
4096, 2357, 2357, 0
4096, 2358, 2358, 0
4096, 2359, 2359, 0
4096, 2360, 2360, 0
4096, 2361, 2361, 0
4096, 2362, 2362, 0
4096, 2363, 2363, 0
4096, 2364, 2364, 0
4096, 2365, 2365, 0
4096, 2366, 2366, 0
4096, 2367, 2367, 0
4096, 2368, 2368, 0
4096, 2369, 2369, 0
4096, 2370, 2370, 0
4096, 2371, 2371, 0
4096, 2372, 2372, 0
4096, 2373, 2373, 0
4096, 2374, 2374, 0
4096, 2375, 2375, 0
4096, 2376, 2376, 0
4096, 2377, 2377, 0
4096, 2378, 2378, 0
4096, 2379, 2379, 0
4096, 2380, 2380, 0
4096, 2381, 2381, 0
4096, 2382, 2382, 0
4096, 2383, 2383, 0
4096, 2384, 2384, 0
4096, 2385, 2385, 0
4096, 2386, 2386, 0
4096, 2387, 2387, 0
4096, 2388, 2388, 0
4096, 2389, 2389, 0
4096, 2390, 2390, 0
4096, 2391, 2391, 0
4096, 2392, 2392, 0
4096, 2393, 2393, 0
4096, 2394, 2394, 0
4096, 2395, 2395, 0
4096, 2396, 2396, 0
4096, 2397, 2397, 0
4096, 2398, 2398, 0
4096, 2399, 2399, 0
4096, 2400, 2400, 0
4096, 2401, 2401, 0
4096, 2402, 2402, 0
4096, 2403, 2403, 0
4096, 2404, 2404, 0
4096, 2405, 2405, 0
4096, 2406, 2406, 0
4096, 2407, 2407, 0
4096, 2408, 2408, 0
4096, 2409, 2409, 0
4096, 2410, 2410, 0
4096, 2411, 2411, 0
4096, 2412, 2412, 0
4096, 2413, 2413, 0
4096, 2414, 2414, 0
4096, 2415, 2415, 0
4096, 2416, 2416, 0
4096, 2417, 2417, 0
4096, 2418, 2418, 0
4096, 2419, 2419, 0
4096, 2420, 2420, 0
4096, 2421, 2421, 0
4096, 2422, 2422, 0
4096, 2423, 2423, 0
4096, 2424, 2424, 0
4096, 2425, 2425, 0
4096, 2426, 2426, 0
4096, 2427, 2427, 0
4096, 2428, 2428, 0
4096, 2429, 2429, 0
4096, 2430, 2430, 0
4096, 2431, 2431, 0
4096, 2432, 2432, 0
4096, 2433, 2433, 0
4096, 2434, 2434, 0
4096, 2435, 2435, 0
4096, 2436, 2436, 0
4096, 2437, 2437, 0
4096, 2438, 2438, 0
4096, 2439, 2439, 0
4096, 2440, 2440, 0
4096, 2441, 2441, 0
4096, 2442, 2442, 0
4096, 2443, 2443, 0
4096, 2444, 2444, 0
4096, 2445, 2445, 0
4096, 2446, 2446, 0
4096, 2447, 2447, 0
4096, 2448, 2448, 0
4096, 2449, 2449, 0
4096, 2450, 2450, 0
4096, 2451, 2451, 0
4096, 2452, 2452, 0
4096, 2453, 2453, 0
4096, 2454, 2454, 0
4096, 2455, 2455, 0
4096, 2456, 2456, 0
4096, 2457, 2457, 0
4096, 2458, 2458, 0
4096, 2459, 2459, 0
4096, 2460, 2460, 0
4096, 2461, 2461, 0
4096, 2462, 2462, 0
4096, 2463, 2463, 0
4096, 2464, 2464, 0
4096, 2465, 2465, 0
4096, 2466, 2466, 0
4096, 2467, 2467, 0
4096, 2468, 2468, 0
4096, 2469, 2469, 0
4096, 2470, 2470, 0
4096, 2471, 2471, 0
4096, 2472, 2472, 0
4096, 2473, 2473, 0
4096, 2474, 2474, 0
4096, 2475, 2475, 0
4096, 2476, 2476, 0
4096, 2477, 2477, 0
4096, 2478, 2478, 0
4096, 2479, 2479, 0
4096, 2480, 2480, 0
4096, 2481, 2481, 0
4096, 2482, 2482, 0
4096, 2483, 2483, 0
4096, 2484, 2484, 0
4096, 2485, 2485, 0
4096, 2486, 2486, 0
4096, 2487, 2487, 0
4096, 2488, 2488, 0
4096, 2489, 2489, 0
4096, 2490, 2490, 0
4096, 2491, 2491, 0
4096, 2492, 2492, 0
4096, 2493, 2493, 0
4096, 2494, 2494, 0
4096, 2495, 2495, 0
4096, 2496, 2496, 0
4096, 2497, 2497, 0
4096, 2498, 2498, 0
4096, 2499, 2499, 0
4096, 2500, 2500, 0
4096, 2501, 2501, 0
4096, 2502, 2502, 0
4096, 2503, 2503, 0
4096, 2504, 2504, 0
4096, 2505, 2505, 0
4096, 2506, 2506, 0
4096, 2507, 2507, 0
4096, 2508, 2508, 0
4096, 2509, 2509, 0
4096, 2510, 2510, 0
4096, 2511, 2511, 0
4096, 2512, 2512, 0
4096, 2513, 2513, 0
4096, 2514, 2514, 0
4096, 2515, 2515, 0
4096, 2516, 2516, 0
4096, 2517, 2517, 0
4096, 2518, 2518, 0
4096, 2519, 2519, 0
4096, 2520, 2520, 0
4096, 2521, 2521, 0
4096, 2522, 2522, 0
4096, 2523, 2523, 0
4096, 2524, 2524, 0
4096, 2525, 2525, 0
4096, 2526, 2526, 0
4096, 2527, 2527, 0
4096, 2528, 2528, 0
4096, 2529, 2529, 0
4096, 2530, 2530, 0
4096, 2531, 2531, 0
4096, 2532, 2532, 0
4096, 2533, 2533, 0
4096, 2534, 2534, 0
4096, 2535, 2535, 0
4096, 2536, 2536, 0
4096, 2537, 2537, 0
4096, 2538, 2538, 0
4096, 2539, 2539, 0
4096, 2540, 2540, 0
4096, 2541, 2541, 0
4096, 2542, 2542, 0
4096, 2543, 2543, 0
4096, 2544, 2544, 0
4096, 2545, 2545, 0
4096, 2546, 2546, 0
4096, 2547, 2547, 0
4096, 2548, 2548, 0
4096, 2549, 2549, 0
4096, 2550, 2550, 0
4096, 2551, 2551, 0
4096, 2552, 2552, 0
4096, 2553, 2553, 0
4096, 2554, 2554, 0
4096, 2555, 2555, 0
4096, 2556, 2556, 0
4096, 2557, 2557, 0
4096, 2558, 2558, 0
4096, 2559, 2559, 0
4096, 2560, 2560, 0
4096, 2561, 2561, 0
4096, 2562, 2562, 0
4096, 2563, 2563, 0
4096, 2564, 2564, 0
4096, 2565, 2565, 0
4096, 2566, 2566, 0
4096, 2567, 2567, 0
4096, 2568, 2568, 0
4096, 2569, 2569, 0
4096, 2570, 2570, 0
4096, 2571, 2571, 0
4096, 2572, 2572, 0
4096, 2573, 2573, 0
4096, 2574, 2574, 0
4096, 2575, 2575, 0
4096, 2576, 2576, 0
4096, 2577, 2577, 0
4096, 2578, 2578, 0
4096, 2579, 2579, 0
4096, 2580, 2580, 0
4096, 2581, 2581, 0
4096, 2582, 2582, 0
4096, 2583, 2583, 0
4096, 2584, 2584, 0
4096, 2585, 2585, 0
4096, 2586, 2586, 0
4096, 2587, 2587, 0
4096, 2588, 2588, 0
4096, 2589, 2589, 0
4096, 2590, 2590, 0
4096, 2591, 2591, 0
4096, 2592, 2592, 0
4096, 2593, 2593, 0
4096, 2594, 2594, 0
4096, 2595, 2595, 0
4096, 2596, 2596, 0
4096, 2597, 2597, 0
4096, 2598, 2598, 0
4096, 2599, 2599, 0
4096, 2600, 2600, 0
4096, 2601, 2601, 0
4096, 2602, 2602, 0
4096, 2603, 2603, 0
4096, 2604, 2604, 0
4096, 2605, 2605, 0
4096, 2606, 2606, 0
4096, 2607, 2607, 0
4096, 2608, 2608, 0
4096, 2609, 2609, 0
4096, 2610, 2610, 0
4096, 2611, 2611, 0
4096, 2612, 2612, 0
4096, 2613, 2613, 0
4096, 2614, 2614, 0
4096, 2615, 2615, 0
4096, 2616, 2616, 0
4096, 2617, 2617, 0
4096, 2618, 2618, 0
4096, 2619, 2619, 0
4096, 2620, 2620, 0
4096, 2621, 2621, 0
4096, 2622, 2622, 0
4096, 2623, 2623, 0
4096, 2624, 2624, 0
4096, 2625, 2625, 0
4096, 2626, 2626, 0
4096, 2627, 2627, 0
4096, 2628, 2628, 0
4096, 2629, 2629, 0
4096, 2630, 2630, 0
4096, 2631, 2631, 0
4096, 2632, 2632, 0
4096, 2633, 2633, 0
4096, 2634, 2634, 0
4096, 2635, 2635, 0
4096, 2636, 2636, 0
4096, 2637, 2637, 0
4096, 2638, 2638, 0
4096, 2639, 2639, 0
4096, 2640, 2640, 0
4096, 2641, 2641, 0
4096, 2642, 2642, 0
4096, 2643, 2643, 0
4096, 2644, 2644, 0
4096, 2645, 2645, 0
4096, 2646, 2646, 0
4096, 2647, 2647, 0
4096, 2648, 2648, 0
4096, 2649, 2649, 0
4096, 2650, 2650, 0
4096, 2651, 2651, 0
4096, 2652, 2652, 0
4096, 2653, 2653, 0
4096, 2654, 2654, 0
4096, 2655, 2655, 0
4096, 2656, 2656, 0
4096, 2657, 2657, 0
4096, 2658, 2658, 0
4096, 2659, 2659, 0
4096, 2660, 2660, 0
4096, 2661, 2661, 0
4096, 2662, 2662, 0
4096, 2663, 2663, 0
4096, 2664, 2664, 0
4096, 2665, 2665, 0
4096, 2666, 2666, 0
4096, 2667, 2667, 0
4096, 2668, 2668, 0
4096, 2669, 2669, 0
4096, 2670, 2670, 0
4096, 2671, 2671, 0
4096, 2672, 2672, 0
4096, 2673, 2673, 0
4096, 2674, 2674, 0
4096, 2675, 2675, 0
4096, 2676, 2676, 0
4096, 2677, 2677, 0
4096, 2678, 2678, 0
4096, 2679, 2679, 0
4096, 2680, 2680, 0
4096, 2681, 2681, 0
4096, 2682, 2682, 0
4096, 2683, 2683, 0
4096, 2684, 2684, 0
4096, 2685, 2685, 0
4096, 2686, 2686, 0
4096, 2687, 2687, 0
4096, 2688, 2688, 0
4096, 2689, 2689, 0
4096, 2690, 2690, 0
4096, 2691, 2691, 0
4096, 2692, 2692, 0
4096, 2693, 2693, 0
4096, 2694, 2694, 0
4096, 2695, 2695, 0
4096, 2696, 2696, 0
4096, 2697, 2697, 0
4096, 2698, 2698, 0
4096, 2699, 2699, 0
4096, 2700, 2700, 0
4096, 2701, 2701, 0
4096, 2702, 2702, 0
4096, 2703, 2703, 0
4096, 2704, 2704, 0
4096, 2705, 2705, 0
4096, 2706, 2706, 0
4096, 2707, 2707, 0
4096, 2708, 2708, 0
4096, 2709, 2709, 0
4096, 2710, 2710, 0
4096, 2711, 2711, 0
4096, 2712, 2712, 0
4096, 2713, 2713, 0
4096, 2714, 2714, 0
4096, 2715, 2715, 0
4096, 2716, 2716, 0
4096, 2717, 2717, 0
4096, 2718, 2718, 0
4096, 2719, 2719, 0
4096, 2720, 2720, 0
4096, 2721, 2721, 0
4096, 2722, 2722, 0
4096, 2723, 2723, 0
4096, 2724, 2724, 0
4096, 2725, 2725, 0
4096, 2726, 2726, 0
4096, 2727, 2727, 0
4096, 2728, 2728, 0
4096, 2729, 2729, 0
4096, 2730, 2730, 0
4096, 2731, 2731, 0
4096, 2732, 2732, 0
4096, 2733, 2733, 0
4096, 2734, 2734, 0
4096, 2735, 2735, 0
4096, 2736, 2736, 0
4096, 2737, 2737, 0
4096, 2738, 2738, 0
4096, 2739, 2739, 0
4096, 2740, 2740, 0
4096, 2741, 2741, 0
4096, 2742, 2742, 0
4096, 2743, 2743, 0
4096, 2744, 2744, 0
4096, 2745, 2745, 0
4096, 2746, 2746, 0
4096, 2747, 2747, 0
4096, 2748, 2748, 0
4096, 2749, 2749, 0
4096, 2750, 2750, 0
4096, 2751, 2751, 0
4096, 2752, 2752, 0
4096, 2753, 2753, 0
4096, 2754, 2754, 0
4096, 2755, 2755, 0
4096, 2756, 2756, 0
4096, 2757, 2757, 0
4096, 2758, 2758, 0
4096, 2759, 2759, 0
4096, 2760, 2760, 0
4096, 2761, 2761, 0
4096, 2762, 2762, 0
4096, 2763, 2763, 0
4096, 2764, 2764, 0
4096, 2765, 2765, 0
4096, 2766, 2766, 0
4096, 2767, 2767, 0
4096, 2768, 2768, 0
4096, 2769, 2769, 0
4096, 2770, 2770, 0
4096, 2771, 2771, 0
4096, 2772, 2772, 0
4096, 2773, 2773, 0
4096, 2774, 2774, 0
4096, 2775, 2775, 0
4096, 2776, 2776, 0
4096, 2777, 2777, 0
4096, 2778, 2778, 0
4096, 2779, 2779, 0
4096, 2780, 2780, 0
4096, 2781, 2781, 0
4096, 2782, 2782, 0
4096, 2783, 2783, 0
4096, 2784, 2784, 0
4096, 2785, 2785, 0
4096, 2786, 2786, 0
4096, 2787, 2787, 0
4096, 2788, 2788, 0
4096, 2789, 2789, 0
4096, 2790, 2790, 0
4096, 2791, 2791, 0
4096, 2792, 2792, 0
4096, 2793, 2793, 0
4096, 2794, 2794, 0
4096, 2795, 2795, 0
4096, 2796, 2796, 0
4096, 2797, 2797, 0
4096, 2798, 2798, 0
4096, 2799, 2799, 0
4096, 2800, 2800, 0
4096, 2801, 2801, 0
4096, 2802, 2802, 0
4096, 2803, 2803, 0
4096, 2804, 2804, 0
4096, 2805, 2805, 0
4096, 2806, 2806, 0
4096, 2807, 2807, 0
4096, 2808, 2808, 0
4096, 2809, 2809, 0
4096, 2810, 2810, 0
4096, 2811, 2811, 0
4096, 2812, 2812, 0
4096, 2813, 2813, 0
4096, 2814, 2814, 0
4096, 2815, 2815, 0
4096, 2816, 2816, 0
4096, 2817, 2817, 0
4096, 2818, 2818, 0
4096, 2819, 2819, 0
4096, 2820, 2820, 0
4096, 2821, 2821, 0
4096, 2822, 2822, 0
4096, 2823, 2823, 0
4096, 2824, 2824, 0
4096, 2825, 2825, 0
4096, 2826, 2826, 0
4096, 2827, 2827, 0
4096, 2828, 2828, 0
4096, 2829, 2829, 0
4096, 2830, 2830, 0
4096, 2831, 2831, 0
4096, 2832, 2832, 0
4096, 2833, 2833, 0
4096, 2834, 2834, 0
4096, 2835, 2835, 0
4096, 2836, 2836, 0
4096, 2837, 2837, 0
4096, 2838, 2838, 0
4096, 2839, 2839, 0
4096, 2840, 2840, 0
4096, 2841, 2841, 0
4096, 2842, 2842, 0
4096, 2843, 2843, 0
4096, 2844, 2844, 0
4096, 2845, 2845, 0
4096, 2846, 2846, 0
4096, 2847, 2847, 0
4096, 2848, 2848, 0
4096, 2849, 2849, 0
4096, 2850, 2850, 0
4096, 2851, 2851, 0
4096, 2852, 2852, 0
4096, 2853, 2853, 0
4096, 2854, 2854, 0
4096, 2855, 2855, 0
4096, 2856, 2856, 0
4096, 2857, 2857, 0
4096, 2858, 2858, 0
4096, 2859, 2859, 0
4096, 2860, 2860, 0
4096, 2861, 2861, 0
4096, 2862, 2862, 0
4096, 2863, 2863, 0
4096, 2864, 2864, 0
4096, 2865, 2865, 0
4096, 2866, 2866, 0
4096, 2867, 2867, 0
4096, 2868, 2868, 0
4096, 2869, 2869, 0
4096, 2870, 2870, 0
4096, 2871, 2871, 0
4096, 2872, 2872, 0
4096, 2873, 2873, 0
4096, 2874, 2874, 0
4096, 2875, 2875, 0
4096, 2876, 2876, 0
4096, 2877, 2877, 0
4096, 2878, 2878, 0
4096, 2879, 2879, 0
4096, 2880, 2880, 0
4096, 2881, 2881, 0
4096, 2882, 2882, 0
4096, 2883, 2883, 0
4096, 2884, 2884, 0
4096, 2885, 2885, 0
4096, 2886, 2886, 0
4096, 2887, 2887, 0
4096, 2888, 2888, 0
4096, 2889, 2889, 0
4096, 2890, 2890, 0
4096, 2891, 2891, 0
4096, 2892, 2892, 0
4096, 2893, 2893, 0
4096, 2894, 2894, 0
4096, 2895, 2895, 0
4096, 2896, 2896, 0
4096, 2897, 2897, 0
4096, 2898, 2898, 0
4096, 2899, 2899, 0
4096, 2900, 2900, 0
4096, 2901, 2901, 0
4096, 2902, 2902, 0
4096, 2903, 2903, 0
4096, 2904, 2904, 0
4096, 2905, 2905, 0
4096, 2906, 2906, 0
4096, 2907, 2907, 0
4096, 2908, 2908, 0
4096, 2909, 2909, 0
4096, 2910, 2910, 0
4096, 2911, 2911, 0
4096, 2912, 2912, 0
4096, 2913, 2913, 0
4096, 2914, 2914, 0
4096, 2915, 2915, 0
4096, 2916, 2916, 0
4096, 2917, 2917, 0
4096, 2918, 2918, 0
4096, 2919, 2919, 0
4096, 2920, 2920, 0
4096, 2921, 2921, 0
4096, 2922, 2922, 0
4096, 2923, 2923, 0
4096, 2924, 2924, 0
4096, 2925, 2925, 0
4096, 2926, 2926, 0
4096, 2927, 2927, 0
4096, 2928, 2928, 0
4096, 2929, 2929, 0
4096, 2930, 2930, 0
4096, 2931, 2931, 0
4096, 2932, 2932, 0
4096, 2933, 2933, 0
4096, 2934, 2934, 0
4096, 2935, 2935, 0
4096, 2936, 2936, 0
4096, 2937, 2937, 0
4096, 2938, 2938, 0
4096, 2939, 2939, 0
4096, 2940, 2940, 0
4096, 2941, 2941, 0
4096, 2942, 2942, 0
4096, 2943, 2943, 0
4096, 2944, 2944, 0
4096, 2945, 2945, 0
4096, 2946, 2946, 0
4096, 2947, 2947, 0
4096, 2948, 2948, 0
4096, 2949, 2949, 0
4096, 2950, 2950, 0
4096, 2951, 2951, 0
4096, 2952, 2952, 0
4096, 2953, 2953, 0
4096, 2954, 2954, 0
4096, 2955, 2955, 0
4096, 2956, 2956, 0
4096, 2957, 2957, 0
4096, 2958, 2958, 0
4096, 2959, 2959, 0
4096, 2960, 2960, 0
4096, 2961, 2961, 0
4096, 2962, 2962, 0
4096, 2963, 2963, 0
4096, 2964, 2964, 0
4096, 2965, 2965, 0
4096, 2966, 2966, 0
4096, 2967, 2967, 0
4096, 2968, 2968, 0
4096, 2969, 2969, 0
4096, 2970, 2970, 0
4096, 2971, 2971, 0
4096, 2972, 2972, 0
4096, 2973, 2973, 0
4096, 2974, 2974, 0
4096, 2975, 2975, 0
4096, 2976, 2976, 0
4096, 2977, 2977, 0
4096, 2978, 2978, 0
4096, 2979, 2979, 0
4096, 2980, 2980, 0
4096, 2981, 2981, 0
4096, 2982, 2982, 0
4096, 2983, 2983, 0
4096, 2984, 2984, 0
4096, 2985, 2985, 0
4096, 2986, 2986, 0
4096, 2987, 2987, 0
4096, 2988, 2988, 0
4096, 2989, 2989, 0
4096, 2990, 2990, 0
4096, 2991, 2991, 0
4096, 2992, 2992, 0
4096, 2993, 2993, 0
4096, 2994, 2994, 0
4096, 2995, 2995, 0
4096, 2996, 2996, 0
4096, 2997, 2997, 0
4096, 2998, 2998, 0
4096, 2999, 2999, 0
4096, 3000, 3000, 0
4096, 3001, 3001, 0
4096, 3002, 3002, 0
4096, 3003, 3003, 0
4096, 3004, 3004, 0
4096, 3005, 3005, 0
4096, 3006, 3006, 0
4096, 3007, 3007, 0
4096, 3008, 3008, 0
4096, 3009, 3009, 0
4096, 3010, 3010, 0
4096, 3011, 3011, 0
4096, 3012, 3012, 0
4096, 3013, 3013, 0
4096, 3014, 3014, 0
4096, 3015, 3015, 0
4096, 3016, 3016, 0
4096, 3017, 3017, 0
4096, 3018, 3018, 0
4096, 3019, 3019, 0
4096, 3020, 3020, 0
4096, 3021, 3021, 0
4096, 3022, 3022, 0
4096, 3023, 3023, 0
4096, 3024, 3024, 0
4096, 3025, 3025, 0
4096, 3026, 3026, 0
4096, 3027, 3027, 0
4096, 3028, 3028, 0
4096, 3029, 3029, 0
4096, 3030, 3030, 0
4096, 3031, 3031, 0
4096, 3032, 3032, 0
4096, 3033, 3033, 0
4096, 3034, 3034, 0
4096, 3035, 3035, 0
4096, 3036, 3036, 0
4096, 3037, 3037, 0
4096, 3038, 3038, 0
4096, 3039, 3039, 0
4096, 3040, 3040, 0
4096, 3041, 3041, 0
4096, 3042, 3042, 0
4096, 3043, 3043, 0
4096, 3044, 3044, 0
4096, 3045, 3045, 0
4096, 3046, 3046, 0
4096, 3047, 3047, 0
4096, 3048, 3048, 0
4096, 3049, 3049, 0
4096, 3050, 3050, 0
4096, 3051, 3051, 0
4096, 3052, 3052, 0
4096, 3053, 3053, 0
4096, 3054, 3054, 0
4096, 3055, 3055, 0
4096, 3056, 3056, 0
4096, 3057, 3057, 0
4096, 3058, 3058, 0
4096, 3059, 3059, 0
4096, 3060, 3060, 0
4096, 3061, 3061, 0
4096, 3062, 3062, 0
4096, 3063, 3063, 0
4096, 3064, 3064, 0
4096, 3065, 3065, 0
4096, 3066, 3066, 0
4096, 3067, 3067, 0
4096, 3068, 3068, 0
4096, 3069, 3069, 0
4096, 3070, 3070, 0
4096, 3071, 3071, 0
4096, 3072, 3072, 0
4096, 3073, 3073, 0
4096, 3074, 3074, 0
4096, 3075, 3075, 0
4096, 3076, 3076, 0
4096, 3077, 3077, 0
4096, 3078, 3078, 0
4096, 3079, 3079, 0
4096, 3080, 3080, 0
4096, 3081, 3081, 0
4096, 3082, 3082, 0
4096, 3083, 3083, 0
4096, 3084, 3084, 0
4096, 3085, 3085, 0
4096, 3086, 3086, 0
4096, 3087, 3087, 0
4096, 3088, 3088, 0
4096, 3089, 3089, 0
4096, 3090, 3090, 0
4096, 3091, 3091, 0
4096, 3092, 3092, 0
4096, 3093, 3093, 0
4096, 3094, 3094, 0
4096, 3095, 3095, 0
4096, 3096, 3096, 0
4096, 3097, 3097, 0
4096, 3098, 3098, 0
4096, 3099, 3099, 0
4096, 3100, 3100, 0
4096, 3101, 3101, 0
4096, 3102, 3102, 0
4096, 3103, 3103, 0
4096, 3104, 3104, 0
4096, 3105, 3105, 0
4096, 3106, 3106, 0
4096, 3107, 3107, 0
4096, 3108, 3108, 0
4096, 3109, 3109, 0
4096, 3110, 3110, 0
4096, 3111, 3111, 0
4096, 3112, 3112, 0
4096, 3113, 3113, 0
4096, 3114, 3114, 0
4096, 3115, 3115, 0
4096, 3116, 3116, 0
4096, 3117, 3117, 0
4096, 3118, 3118, 0
4096, 3119, 3119, 0
4096, 3120, 3120, 0
4096, 3121, 3121, 0
4096, 3122, 3122, 0
4096, 3123, 3123, 0
4096, 3124, 3124, 0
4096, 3125, 3125, 0
4096, 3126, 3126, 0
4096, 3127, 3127, 0
4096, 3128, 3128, 0
4096, 3129, 3129, 0
4096, 3130, 3130, 0
4096, 3131, 3131, 0
4096, 3132, 3132, 0
